team,conference,positionGroup,averageRating,totalRating,commits,averageStars,year
LSU,SEC,Receiver,0.9966999888420105,0.9967,1,5.0000000000000000,2009
LSU,SEC,Running Back,0.9548999965190887,1.9098,2,4.0000000000000000,2009
Marshall,Conference USA,Defensive Back,0.7444000244140625,2.2332,3,2.0000000000000000,2009
Marshall,Conference USA,Defensive Line,0.7822333375612894,2.3467,3,2.3333333333333333,2009
Marshall,Conference USA,Linebacker,0.8010400176048279,4.0052004,5,2.6000000000000000,2009
Marshall,Conference USA,Offensive Line,0.7583250105381012,3.0333,4,2.0000000000000000,2009
Marshall,Conference USA,Quarterback,0.8567000031471252,0.8567,1,3.0000000000000000,2009
Marshall,Conference USA,Receiver,0.7889000177383423,1.5778,2,2.5000000000000000,2009
Marshall,Conference USA,Running Back,0.7444000244140625,0.7444,1,2.0000000000000000,2009
Marshall,Conference USA,Special Teams,0.8436999917030334,0.8437,1,3.0000000000000000,2009
Maryland,ACC,Defensive Back,0.8612666527430216,2.5838,3,3.3333333333333333,2009
Maryland,ACC,Defensive Line,0.8846499919891357,1.7693,2,3.5000000000000000,2009
Maryland,ACC,Linebacker,0.8479749858379364,3.3918998,4,3.0000000000000000,2009
Maryland,ACC,Offensive Line,0.8160333434740702,2.4481,3,2.6666666666666667,2009
Maryland,ACC,Quarterback,0.8432999849319458,0.8433,1,3.0000000000000000,2009
Maryland,ACC,Running Back,0.9175500273704529,1.8351,2,4.0000000000000000,2009
Maryland,ACC,Special Teams,0.8211000263690948,1.6422,2,2.5000000000000000,2009
Memphis,Conference USA,Defensive Line,0.7950000166893005,1.59,2,2.5000000000000000,2009
Memphis,Conference USA,Offensive Line,0.7889000177383423,2.3667002,3,2.3333333333333333,2009
Memphis,Conference USA,Quarterback,0.8343999981880188,0.8344,1,3.0000000000000000,2009
Memphis,Conference USA,Receiver,0.8233000040054321,0.8233,1,3.0000000000000000,2009
Memphis,Conference USA,Special Teams,0.7810999949773153,2.3432999,3,2.3333333333333333,2009
Miami,ACC,Defensive Back,0.972000002861023,0.972,1,4.0000000000000000,2009
Miami,ACC,Defensive Line,0.8961749970912933,3.5847,4,3.5000000000000000,2009
Miami,ACC,Receiver,0.8189000189304352,1.6378,2,2.5000000000000000,2009
Miami,ACC,Running Back,0.9390999972820282,1.8782,2,4.0000000000000000,2009
Miami,ACC,Special Teams,0.9589499831199646,1.9179,2,4.0000000000000000,2009
Miami (OH),Mid-American,Defensive Back,0.8061500191688538,1.6123,2,2.5000000000000000,2009
Miami (OH),Mid-American,Defensive Line,0.7366666595141093,2.21,3,2.0000000000000000,2009
Miami (OH),Mid-American,Linebacker,0.792983333269755,4.7579,6,2.5000000000000000,2009
Miami (OH),Mid-American,Offensive Line,0.7722000002861023,3.861,5,2.2000000000000000,2009
Miami (OH),Mid-American,Quarterback,0.8100000023841858,0.81,1,3.0000000000000000,2009
Miami (OH),Mid-American,Receiver,0.8152000109354655,2.4456,3,2.6666666666666667,2009
Miami (OH),Mid-American,Running Back,0.7940666476885477,2.3821998,3,2.6666666666666667,2009
Michigan,Big Ten,Defensive Back,0.873850017786026,1.7477,2,3.0000000000000000,2009
Michigan,Big Ten,Defensive Line,0.9481333295504252,2.8444,3,4.0000000000000000,2009
Michigan,Big Ten,Linebacker,0.92330002784729,0.9233,1,4.0000000000000000,2009
Michigan,Big Ten,Offensive Line,0.9270333250363668,2.7810998,3,4.0000000000000000,2009
Michigan,Big Ten,Quarterback,0.9440000057220459,0.944,1,4.0000000000000000,2009
Michigan,Big Ten,Receiver,0.9265500009059906,1.8531001,2,4.0000000000000000,2009
Michigan,Big Ten,Special Teams,0.8887250125408173,3.5549,4,3.5000000000000000,2009
Michigan State,Big Ten,Defensive Back,0.8432999849319458,0.8433,1,3.0000000000000000,2009
Michigan State,Big Ten,Defensive Line,0.8309999903043112,2.493,3,3.0000000000000000,2009
Michigan State,Big Ten,Linebacker,0.8772999942302704,1.7546,2,3.5000000000000000,2009
Michigan State,Big Ten,Offensive Line,0.8938000053167343,3.5752,4,3.2500000000000000,2009
Michigan State,Big Ten,Quarterback,0.9217000007629395,0.9217,1,4.0000000000000000,2009
Michigan State,Big Ten,Receiver,0.8674000104268392,2.6022,3,3.6666666666666667,2009
Michigan State,Big Ten,Running Back,0.861050009727478,1.7221,2,3.0000000000000000,2009
Michigan State,Big Ten,Special Teams,0.8383499979972839,1.6767,2,3.0000000000000000,2009
Middle Tennessee,Sun Belt,Defensive Back,0.8122000098228455,1.6244,2,3.0000000000000000,2009
Middle Tennessee,Sun Belt,Defensive Line,0.7694750130176544,3.0779002,4,2.0000000000000000,2009
Middle Tennessee,Sun Belt,Linebacker,0.8169250041246414,3.2677002,4,2.7500000000000000,2009
Middle Tennessee,Sun Belt,Offensive Line,0.7905750125646591,3.1623,4,2.5000000000000000,2009
Middle Tennessee,Sun Belt,Quarterback,0.824400007724762,0.8244,1,3.0000000000000000,2009
Middle Tennessee,Sun Belt,Receiver,0.8432999849319458,1.6866,2,3.0000000000000000,2009
Middle Tennessee,Sun Belt,Running Back,0.8126333554585775,2.4379,3,2.6666666666666667,2009
Middle Tennessee,Sun Belt,Special Teams,0.7716000080108643,2.3148,3,2.3333333333333333,2009
Minnesota,Big Ten,Defensive Back,0.9187999963760376,0.9188,1,4.0000000000000000,2009
Minnesota,Big Ten,Defensive Line,0.8329500257968903,1.6659,2,2.5000000000000000,2009
Minnesota,Big Ten,Offensive Line,0.8425666491190592,2.5277,3,3.0000000000000000,2009
Minnesota,Big Ten,Quarterback,0.9176999926567078,0.9177,1,4.0000000000000000,2009
Minnesota,Big Ten,Receiver,0.8507499992847443,1.7014999,2,3.5000000000000000,2009
Minnesota,Big Ten,Special Teams,0.8349999785423279,1.67,2,3.0000000000000000,2009
Mississippi State,SEC,Defensive Line,0.8843000133832296,2.6529,3,3.6666666666666667,2009
Mississippi State,SEC,Offensive Line,0.8444499969482422,1.6889,2,3.0000000000000000,2009
Mississippi State,SEC,Quarterback,0.9144999980926514,0.9145,1,4.0000000000000000,2009
Mississippi State,SEC,Receiver,0.8738199949264527,4.3691,5,3.2000000000000000,2009
Mississippi State,SEC,Running Back,0.9190000295639038,0.919,1,4.0000000000000000,2009
Mississippi State,SEC,Special Teams,0.8932999968528748,0.8933,1,4.0000000000000000,2009
Missouri,Big 12,Defensive Back,0.8037000099817911,2.4111,3,2.6666666666666667,2009
Missouri,Big 12,Defensive Line,0.8698399901390076,4.3492002,5,3.4000000000000000,2009
Missouri,Big 12,Linebacker,0.8532999753952026,0.8533,1,3.0000000000000000,2009
Missouri,Big 12,Offensive Line,0.8381333351135254,2.5144,3,3.0000000000000000,2009
Missouri,Big 12,Quarterback,0.8949999809265137,0.895,1,4.0000000000000000,2009
Missouri,Big 12,Receiver,0.8555333216985067,2.5665998,3,3.0000000000000000,2009
Navy,FBS Independents,Defensive Back,0.808899998664856,0.8089,1,3.0000000000000000,2009
Navy,FBS Independents,Offensive Line,0.7444000244140625,0.7444,1,2.0000000000000000,2009
Navy,FBS Independents,Special Teams,0.7444000244140625,0.7444,1,2.0000000000000000,2009
NC State,ACC,Defensive Back,0.8316999971866608,1.6633999,2,3.0000000000000000,2009
NC State,ACC,Defensive Line,0.8455600023269654,4.2278004,5,3.0000000000000000,2009
NC State,ACC,Linebacker,0.8503749966621399,3.4015,4,3.0000000000000000,2009
NC State,ACC,Offensive Line,0.868800014257431,1.7376001,2,3.5000000000000000,2009
NC State,ACC,Receiver,0.8396333456039429,2.5189,3,3.0000000000000000,2009
NC State,ACC,Special Teams,0.8433500230312347,1.6867001,2,3.0000000000000000,2009
Nebraska,Big 12,Defensive Back,0.8967000246047974,0.8967,1,4.0000000000000000,2009
Nebraska,Big 12,Defensive Line,0.8432999849319458,0.8433,1,3.0000000000000000,2009
Nebraska,Big 12,Linebacker,0.8967000246047974,0.8967,1,4.0000000000000000,2009
Nebraska,Big 12,Offensive Line,0.8522333304087321,2.5567,3,3.0000000000000000,2009
Nebraska,Big 12,Quarterback,0.9341999888420105,0.9342,1,4.0000000000000000,2009
Nebraska,Big 12,Running Back,0.8742999732494354,1.7486,2,3.5000000000000000,2009
Nevada,Western Athletic,Defensive Line,0.791675016283989,3.1667001,4,2.5000000000000000,2009
Nevada,Western Athletic,Linebacker,0.8499999940395355,1.7,2,3.0000000000000000,2009
Nevada,Western Athletic,Offensive Line,0.783350020647049,1.5667,2,2.0000000000000000,2009
Nevada,Western Athletic,Quarterback,0.8011500239372253,1.6023,2,2.5000000000000000,2009
Nevada,Western Athletic,Receiver,0.7730000019073486,1.546,2,2.0000000000000000,2009
Nevada,Western Athletic,Running Back,0.7555999755859375,0.7556,1,2.0000000000000000,2009
Nevada,Western Athletic,Special Teams,0.800000011920929,1.6,2,2.5000000000000000,2009
New Mexico,Mountain West,Defensive Line,0.7444000244140625,1.4888,2,2.0000000000000000,2009
New Mexico,Mountain West,Linebacker,0.8044000267982483,0.8044,1,3.0000000000000000,2009
New Mexico,Mountain West,Offensive Line,0.7388750165700912,2.9555001,4,2.0000000000000000,2009
New Mexico,Mountain West,Quarterback,0.8117000162601471,1.6234,2,2.5000000000000000,2009
New Mexico,Mountain West,Receiver,0.7794500291347504,1.5589001,2,2.0000000000000000,2009
New Mexico,Mountain West,Running Back,0.7825666864713033,2.3477,3,2.3333333333333333,2009
New Mexico,Mountain West,Special Teams,0.699999988079071,1.4,2,2.0000000000000000,2009
New Mexico State,Western Athletic,Defensive Back,0.76664999127388,1.5332999,2,2.5000000000000000,2009
New Mexico State,Western Athletic,Quarterback,0.8467000126838684,0.8467,1,3.0000000000000000,2009
New Mexico State,Western Athletic,Receiver,0.766700029373169,1.5334,2,2.0000000000000000,2009
New Mexico State,Western Athletic,Running Back,0.800000011920929,1.6,2,2.5000000000000000,2009
New Mexico State,Western Athletic,Special Teams,0.7555999755859375,0.7556,1,2.0000000000000000,2009
North Carolina,ACC,Defensive Back,0.8721666733423868,2.6165001,3,3.6666666666666667,2009
North Carolina,ACC,Defensive Line,0.9563500285148621,1.9127,2,4.5000000000000000,2009
North Carolina,ACC,Linebacker,0.8817333380381266,2.6452,3,3.6666666666666667,2009
North Carolina,ACC,Offensive Line,0.8879499733448029,1.7758999,2,3.5000000000000000,2009
North Carolina,ACC,Quarterback,0.9642000198364258,0.9642,1,4.0000000000000000,2009
North Carolina,ACC,Receiver,0.8842499852180481,3.537,4,3.5000000000000000,2009
North Carolina,ACC,Running Back,0.8567000031471252,0.8567,1,3.0000000000000000,2009
North Carolina,ACC,Special Teams,0.8633249998092651,3.4533,4,3.2500000000000000,2009
Northern Illinois,Mid-American,Defensive Back,0.7222000062465668,1.4444001,2,2.0000000000000000,2009
Northern Illinois,Mid-American,Defensive Line,0.753760015964508,3.7688,5,2.2000000000000000,2009
Northern Illinois,Mid-American,Linebacker,0.7696333328882853,2.3088999,3,2.0000000000000000,2009
Northern Illinois,Mid-American,Offensive Line,0.7955500185489655,1.5911,2,2.5000000000000000,2009
Northern Illinois,Mid-American,Quarterback,0.8161500096321106,1.6323,2,3.0000000000000000,2009
Northern Illinois,Mid-American,Receiver,0.7814250290393829,3.1257002,4,2.2500000000000000,2009
Northern Illinois,Mid-American,Running Back,0.775600016117096,0.7756,1,2.0000000000000000,2009
North Texas,Sun Belt,Defensive Back,0.800000011920929,1.6,2,2.5000000000000000,2009
North Texas,Sun Belt,Defensive Line,0.7666666905085245,2.3000002,3,2.0000000000000000,2009
North Texas,Sun Belt,Linebacker,0.7889000177383423,0.7889,1,2.0000000000000000,2009
North Texas,Sun Belt,Offensive Line,0.7889000177383423,0.7889,1,2.0000000000000000,2009
North Texas,Sun Belt,Quarterback,0.7889000177383423,0.7889,1,2.0000000000000000,2009
North Texas,Sun Belt,Receiver,0.8210999965667725,0.8211,1,3.0000000000000000,2009
North Texas,Sun Belt,Special Teams,0.7933500111103058,3.1734002,4,2.5000000000000000,2009
Northwestern,Big Ten,Defensive Back,0.7889000177383423,0.7889,1,2.0000000000000000,2009
Northwestern,Big Ten,Defensive Line,0.8519999980926514,2.556,3,3.0000000000000000,2009
Northwestern,Big Ten,Linebacker,0.8077999949455261,2.4234,3,2.6666666666666667,2009
Northwestern,Big Ten,Offensive Line,0.8229666749636332,2.4689,3,3.0000000000000000,2009
Northwestern,Big Ten,Receiver,0.8321999907493591,0.8322,1,3.0000000000000000,2009
Northwestern,Big Ten,Special Teams,0.8456000089645386,0.8456,1,3.0000000000000000,2009
Notre Dame,FBS Independents,Defensive Back,0.9164999723434448,0.9165,1,4.0000000000000000,2009
Notre Dame,FBS Independents,Defensive Line,0.9549000263214111,0.9549,1,4.0000000000000000,2009
Notre Dame,FBS Independents,Linebacker,0.9404999812444051,2.8215,3,4.3333333333333333,2009
Notre Dame,FBS Independents,Offensive Line,0.9074666698773702,2.7224,3,3.6666666666666667,2009
Notre Dame,FBS Independents,Receiver,0.8732666571935018,2.6198,3,3.3333333333333333,2009
Notre Dame,FBS Independents,Running Back,0.9693999886512756,0.9694,1,4.0000000000000000,2009
Notre Dame,FBS Independents,Special Teams,0.8411500155925751,1.6823001,2,3.0000000000000000,2009
Ohio,Mid-American,Defensive Back,0.8166666626930237,2.4499998,3,2.6666666666666667,2009
Ohio,Mid-American,Defensive Line,0.7155666550000509,2.1467,3,2.0000000000000000,2009
Ohio,Mid-American,Linebacker,0.699999988079071,0.7,1,2.0000000000000000,2009
Ohio,Mid-American,Offensive Line,0.8092666665712992,2.4278,3,2.6666666666666667,2009
Ohio,Mid-American,Quarterback,0.7889000177383423,0.7889,1,2.0000000000000000,2009
Ohio,Mid-American,Receiver,0.699999988079071,0.7,1,2.0000000000000000,2009
Ohio,Mid-American,Running Back,0.7488666772842407,2.2466002,3,2.3333333333333333,2009
Ohio,Mid-American,Special Teams,0.766700029373169,0.7667,1,2.0000000000000000,2009
Ohio State,Big Ten,Defensive Back,0.9559333324432373,2.8678,3,4.0000000000000000,2009
Ohio State,Big Ten,Defensive Line,0.9385499954223633,1.8771,2,4.0000000000000000,2009
Ohio State,Big Ten,Linebacker,0.9399499893188477,1.8799,2,4.0000000000000000,2009
Ohio State,Big Ten,Offensive Line,0.9228249937295914,3.6913002,4,3.7500000000000000,2009
Ohio State,Big Ten,Quarterback,0.8532999753952026,0.8533,1,3.0000000000000000,2009
Ohio State,Big Ten,Receiver,0.9394499957561493,1.8789,2,4.0000000000000000,2009
Ohio State,Big Ten,Running Back,0.9143500030040741,3.6574001,4,3.7500000000000000,2009
Oklahoma,Big 12,Defensive Back,0.965149998664856,1.9303,2,4.0000000000000000,2009
Oklahoma,Big 12,Defensive Line,0.9286666711171468,2.786,3,4.0000000000000000,2009
Oklahoma,Big 12,Linebacker,0.9456000129381815,2.8368,3,4.0000000000000000,2009
Oklahoma,Big 12,Running Back,0.8967000246047974,0.8967,1,4.0000000000000000,2009
Oklahoma State,Big 12,Defensive Back,0.8586333394050598,2.5759,3,3.3333333333333333,2009
Oklahoma State,Big 12,Defensive Line,0.8389000296592712,0.8389,1,3.0000000000000000,2009
Oklahoma State,Big 12,Linebacker,0.833299994468689,0.8333,1,3.0000000000000000,2009
Oklahoma State,Big 12,Offensive Line,0.8283500075340271,1.6567,2,2.5000000000000000,2009
Oklahoma State,Big 12,Quarterback,0.8361000120639801,1.6722,2,3.0000000000000000,2009
Oklahoma State,Big 12,Receiver,0.7889000177383423,0.7889,1,2.0000000000000000,2009
Oklahoma State,Big 12,Running Back,0.9151999950408936,0.9152,1,4.0000000000000000,2009
Oklahoma State,Big 12,Special Teams,0.8924999833106995,1.785,2,3.5000000000000000,2009
Ole Miss,SEC,Defensive Back,0.846666673819224,2.54,3,3.0000000000000000,2009
Ole Miss,SEC,Defensive Line,0.8551800131797791,4.2759,5,3.2000000000000000,2009
Ole Miss,SEC,Linebacker,0.8844499886035919,1.7688999,2,3.0000000000000000,2009
Ole Miss,SEC,Offensive Line,0.8525000065565109,3.4099998,4,3.0000000000000000,2009
Ole Miss,SEC,Receiver,0.8828249871730804,3.5313,4,3.2500000000000000,2009
Ole Miss,SEC,Running Back,0.8702999949455261,1.7406,2,3.5000000000000000,2009
Ole Miss,SEC,Special Teams,0.7967000007629395,1.5934,2,2.5000000000000000,2009
Oregon,Pac-10,Defensive Back,0.9728000164031982,0.9728,1,4.0000000000000000,2009
Oregon,Pac-10,Defensive Line,0.8189000189304352,3.2756,4,2.7500000000000000,2009
Oregon,Pac-10,Linebacker,0.8866999745368958,0.8867,1,3.0000000000000000,2009
Oregon,Pac-10,Offensive Line,0.82669997215271,0.8267,1,3.0000000000000000,2009
Oregon,Pac-10,Quarterback,0.766700029373169,0.7667,1,2.0000000000000000,2009
Oregon,Pac-10,Receiver,0.8352000117301941,2.5056,3,3.0000000000000000,2009
Oregon,Pac-10,Special Teams,0.8471999764442444,1.6944,2,3.0000000000000000,2009
Oregon State,Pac-10,Defensive Back,0.8194499909877777,1.6389,2,3.0000000000000000,2009
Oregon State,Pac-10,Defensive Line,0.8033500015735626,1.6067,2,2.5000000000000000,2009
Oregon State,Pac-10,Linebacker,0.8389000296592712,0.8389,1,3.0000000000000000,2009
Oregon State,Pac-10,Offensive Line,0.8454500138759613,5.0727,6,3.0000000000000000,2009
Oregon State,Pac-10,Quarterback,0.8377666672070821,2.5133,3,3.0000000000000000,2009
Oregon State,Pac-10,Receiver,0.7970333298047384,2.3911,3,2.3333333333333333,2009
Oregon State,Pac-10,Special Teams,0.8291500061750412,3.3165998,4,2.7500000000000000,2009
Penn State,Big Ten,Defensive Back,0.8917666673660278,2.6753001,3,3.6666666666666667,2009
Penn State,Big Ten,Defensive Line,0.8111000061035156,0.8111,1,3.0000000000000000,2009
Penn State,Big Ten,Linebacker,0.9189999997615814,1.838,2,4.0000000000000000,2009
Penn State,Big Ten,Offensive Line,0.8572333256403605,5.1433997,6,3.0000000000000000,2009
Penn State,Big Ten,Receiver,0.866099993387858,2.5983,3,3.3333333333333333,2009
Penn State,Big Ten,Special Teams,0.8666999936103821,0.8667,1,3.0000000000000000,2009
Pittsburgh,Big East,Defensive Back,0.833299994468689,0.8333,1,3.0000000000000000,2009
Pittsburgh,Big East,Defensive Line,0.886900007724762,0.8869,1,3.0000000000000000,2009
Pittsburgh,Big East,Linebacker,0.8892500102519989,1.7785001,2,3.5000000000000000,2009
Pittsburgh,Big East,Offensive Line,0.8327749967575073,3.3311,4,3.0000000000000000,2009
Pittsburgh,Big East,Quarterback,0.8532999753952026,0.8533,1,3.0000000000000000,2009
Pittsburgh,Big East,Receiver,0.8545666535695394,2.5637,3,3.3333333333333333,2009
Pittsburgh,Big East,Running Back,0.852566659450531,2.5577002,3,3.3333333333333333,2009
Purdue,Big Ten,Defensive Back,0.7889000177383423,0.7889,1,2.0000000000000000,2009
Purdue,Big Ten,Defensive Line,0.8351799964904785,4.1759,5,3.0000000000000000,2009
Purdue,Big Ten,Quarterback,0.8244499862194061,1.6489,2,3.0000000000000000,2009
Purdue,Big Ten,Receiver,0.8222333590189616,2.4667,3,2.6666666666666667,2009
Purdue,Big Ten,Special Teams,0.7799999952316284,3.9,5,2.4000000000000000,2009
Rice,Conference USA,Defensive Back,0.8006571531295776,5.6046,7,2.4285714285714286,2009
Rice,Conference USA,Defensive Line,0.7872500121593475,1.5745001,2,2.5000000000000000,2009
Rice,Conference USA,Linebacker,0.803849995136261,1.6077,2,2.5000000000000000,2009
Rice,Conference USA,Offensive Line,0.8011250197887421,3.2045,4,2.5000000000000000,2009
Rice,Conference USA,Quarterback,0.8500000238418579,0.85,1,3.0000000000000000,2009
Rice,Conference USA,Receiver,0.7370333472887675,2.2111,3,2.0000000000000000,2009
Rice,Conference USA,Special Teams,0.8050000071525574,3.22,4,2.5000000000000000,2009
Rutgers,Big East,Defensive Back,0.8666999936103821,0.8667,1,3.0000000000000000,2009
