id,year,home_team,home_conference,away_team,away_conference,home_points,away_points,neutral_site,start_date,season_type
401426535,2022,Charlotte,Conference USA,William & Mary,CAA,24,41,False,2022-09-02T23:00:00.000Z,regular
401426330,2022,Old Dominion,Sun Belt,Virginia Tech,ACC,20,17,False,2022-09-02T23:00:00.000Z,regular
401416590,2022,Eastern Michigan,Mid-American,Eastern Kentucky,Atlantic Sun,42,34,False,2022-09-02T23:00:00.000Z,regular
401416591,2022,Michigan State,Big Ten,Western Michigan,Mid-American,35,13,False,2022-09-02T23:00:00.000Z,regular
401411094,2022,Duke,ACC,Temple,American Athletic,30,0,False,2022-09-02T23:30:00.000Z,regular
401404052,2022,Kansas,Big 12,Tennessee Tech,OVC,56,10,False,2022-09-03T00:00:00.000Z,regular
401405061,2022,Indiana,Big Ten,Illinois,Big Ten,23,20,False,2022-09-03T00:00:00.000Z,regular
401403966,2022,Colorado,Pac-12,TCU,Big 12,13,38,False,2022-09-03T02:00:00.000Z,regular
401415611,2022,Navy,American Athletic,Delaware,CAA,7,14,False,2022-09-03T16:00:00.000Z,regular
401411096,2022,East Carolina,American Athletic,NC State,ACC,20,21,False,2022-09-03T16:00:00.000Z,regular
401403865,2022,Texas A&M,SEC,Sam Houston,Western Athletic,31,0,False,2022-09-03T16:00:00.000Z,regular
401405066,2022,Maryland,Big Ten,Buffalo,Mid-American,31,10,False,2022-09-03T16:00:00.000Z,regular
401411095,2022,App State,Sun Belt,North Carolina,ACC,61,63,False,2022-09-03T16:00:00.000Z,regular
401405069,2022,Boston College,ACC,Rutgers,Big Ten,21,22,False,2022-09-03T16:00:00.000Z,regular
401405062,2022,Iowa,Big Ten,South Dakota State,MVFC,7,3,False,2022-09-03T16:00:00.000Z,regular
401405067,2022,Michigan,Big Ten,Colorado State,Mountain West,51,7,False,2022-09-03T16:00:00.000Z,regular
401404147,2022,UConn,FBS Independents,Central Connecticut,NEC,28,3,False,2022-09-03T16:00:00.000Z,regular
401411100,2022,Virginia,ACC,Richmond,CAA,34,17,False,2022-09-03T16:30:00.000Z,regular
401415209,2022,Air Force,Mountain West,Northern Iowa,MVFC,48,17,False,2022-09-03T17:00:00.000Z,regular
401404057,2022,Iowa State,Big 12,Southeast Missouri State,OVC,42,10,False,2022-09-03T18:00:00.000Z,regular
401403971,2022,UCLA,Pac-12,Bowling Green,Mid-American,45,17,False,2022-09-03T18:30:00.000Z,regular
401405063,2022,Nebraska,Big Ten,North Dakota,MVFC,38,17,False,2022-09-03T19:30:00.000Z,regular
401411097,2022,Miami,ACC,Bethune-Cookman,SWAC,70,13,False,2022-09-03T19:30:00.000Z,regular
401403967,2022,San Diego State,Mountain West,Arizona,Pac-12,20,38,False,2022-09-03T19:30:00.000Z,regular
401403858,2022,Georgia,SEC,Oregon,Pac-12,49,3,True,2022-09-03T19:30:00.000Z,regular
401426541,2022,Oklahoma,Big 12,UTEP,Conference USA,45,13,False,2022-09-03T19:30:00.000Z,regular
401426542,2022,UTSA,Conference USA,Houston,American Athletic,35,37,False,2022-09-03T19:30:00.000Z,regular
401415015,2022,Marshall,Sun Belt,Norfolk State,MEAC,55,3,False,2022-09-03T19:30:00.000Z,regular
401415211,2022,Wyoming,Mountain West,Tulsa,American Athletic,40,37,False,2022-09-03T19:30:00.000Z,regular
401403855,2022,Arkansas,SEC,Cincinnati,American Athletic,31,24,False,2022-09-03T19:30:00.000Z,regular
401415612,2022,South Florida,American Athletic,BYU,FBS Independents,21,50,False,2022-09-03T20:00:00.000Z,regular
401403860,2022,Ole Miss,SEC,Troy,Sun Belt,28,10,False,2022-09-03T20:00:00.000Z,regular
401403968,2022,California,Pac-12,UC Davis,Big Sky,34,13,False,2022-09-03T20:00:00.000Z,regular
401421116,2022,South Alabama,Sun Belt,Nicholls,Southland,48,7,False,2022-09-03T21:00:00.000Z,regular
401415212,2022,Nevada,Mountain West,Texas State,Sun Belt,38,14,False,2022-09-03T21:30:00.000Z,regular
401426536,2022,Ohio,Mid-American,Florida Atlantic,Conference USA,41,38,False,2022-09-03T22:00:00.000Z,regular
401426538,2022,James Madison,Sun Belt,Middle Tennessee,Conference USA,44,7,False,2022-09-03T22:00:00.000Z,regular
401426540,2022,USC,Pac-12,Rice,Conference USA,66,14,False,2022-09-03T22:00:00.000Z,regular
401420777,2022,Georgia Southern,Sun Belt,Morgan State,MEAC,59,7,False,2022-09-03T22:00:00.000Z,regular
401404157,2022,Southern Miss,Sun Belt,Liberty,FBS Independents,27,29,False,2022-09-03T23:00:00.000Z,regular
401403857,2022,Florida,SEC,Utah,Pac-12,29,26,False,2022-09-03T23:00:00.000Z,regular
401404056,2022,Kansas State,Big 12,South Dakota,MVFC,34,0,False,2022-09-03T23:00:00.000Z,regular
401403866,2022,Vanderbilt,SEC,Elon,CAA,42,31,False,2022-09-03T23:00:00.000Z,regular
401403856,2022,Auburn,SEC,Mercer,Southern,42,16,False,2022-09-03T23:00:00.000Z,regular
401421121,2022,Louisiana,Sun Belt,SE Louisiana,Southland,24,7,False,2022-09-03T23:00:00.000Z,regular
401424416,2022,Baylor,Big 12,UAlbany,CAA,69,10,False,2022-09-03T23:00:00.000Z,regular
401404134,2022,Coastal Carolina,Sun Belt,Army,FBS Independents,38,28,False,2022-09-03T23:00:00.000Z,regular
401403859,2022,Kentucky,SEC,Miami (OH),Mid-American,37,13,False,2022-09-03T23:00:00.000Z,regular
401414778,2022,Tulane,American Athletic,Massachusetts,FBS Independents,42,10,False,2022-09-03T23:00:00.000Z,regular
401405065,2022,Wisconsin,Big Ten,Illinois State,MVFC,38,0,False,2022-09-03T23:00:00.000Z,regular
401425418,2022,Arkansas State,Sun Belt,Grambling,SWAC,58,3,False,2022-09-03T23:00:00.000Z,regular
401426539,2022,North Texas,Conference USA,SMU,American Athletic,10,48,False,2022-09-03T23:30:00.000Z,regular
401403854,2022,Alabama,SEC,Utah State,Mountain West,55,0,False,2022-09-03T23:30:00.000Z,regular
401403861,2022,Mississippi State,SEC,Memphis,American Athletic,49,23,False,2022-09-03T23:30:00.000Z,regular
401403863,2022,South Carolina,SEC,Georgia State,Sun Belt,35,14,False,2022-09-03T23:30:00.000Z,regular
401404124,2022,Ohio State,Big Ten,Notre Dame,FBS Independents,21,10,False,2022-09-03T23:30:00.000Z,regular
401404059,2022,Texas,Big 12,UL Monroe,Sun Belt,52,10,False,2022-09-04T00:00:00.000Z,regular
401411099,2022,Syracuse,ACC,Louisville,ACC,31,7,False,2022-09-04T00:00:00.000Z,regular
401404055,2022,Texas Tech,Big 12,Murray State,OVC,63,10,False,2022-09-04T00:00:00.000Z,regular
401415210,2022,New Mexico,Mountain West,Maine,CAA,41,0,False,2022-09-04T00:00:00.000Z,regular
401403970,2022,Stanford,Pac-12,Colgate,Patriot,41,10,False,2022-09-04T00:00:00.000Z,regular
401403974,2022,Washington State,Pac-12,Idaho,Big Sky,24,17,False,2022-09-04T01:30:00.000Z,regular
401403973,2022,Washington,Pac-12,Kent State,Mid-American,45,20,False,2022-09-04T02:30:00.000Z,regular
401403969,2022,Oregon State,Pac-12,Boise State,Mountain West,34,17,False,2022-09-04T02:30:00.000Z,regular
401426543,2022,Hawai'i,Mountain West,Western Kentucky,Conference USA,17,49,False,2022-09-04T03:59:00.000Z,regular
401403867,2022,Florida State,ACC,LSU,SEC,24,23,True,2022-09-04T23:30:00.000Z,regular
401411101,2022,Georgia Tech,ACC,Clemson,ACC,10,41,True,2022-09-06T00:00:00.000Z,regular
401415613,2022,UCF,American Athletic,Louisville,ACC,14,20,False,2022-09-09T23:30:00.000Z,regular
401415214,2022,New Mexico,Mountain West,Boise State,Mountain West,14,31,False,2022-09-10T01:00:00.000Z,regular
401405073,2022,Northwestern,Big Ten,Duke,ACC,23,31,False,2022-09-10T16:00:00.000Z,regular
401405080,2022,Penn State,Big Ten,Ohio,Mid-American,46,10,False,2022-09-10T16:00:00.000Z,regular
401405079,2022,Ohio State,Big Ten,Arkansas State,Sun Belt,45,12,False,2022-09-10T16:00:00.000Z,regular
401403868,2022,Texas,Big 12,Alabama,SEC,19,20,False,2022-09-10T16:00:00.000Z,regular
401405071,2022,Minnesota,Big Ten,Western Illinois,MVFC,62,10,False,2022-09-10T16:00:00.000Z,regular
401411103,2022,Georgia State,Sun Belt,North Carolina,ACC,28,35,False,2022-09-10T16:00:00.000Z,regular
401426553,2022,Army,FBS Independents,UTSA,Conference USA,38,41,False,2022-09-10T16:00:00.000Z,regular
401403876,2022,Kansas State,Big 12,Missouri,SEC,40,12,False,2022-09-10T16:00:00.000Z,regular
401411105,2022,Miami,ACC,Southern Miss,Sun Belt,30,7,False,2022-09-10T16:00:00.000Z,regular
401403879,2022,Vanderbilt,SEC,Wake Forest,ACC,25,45,False,2022-09-10T16:00:00.000Z,regular
401403869,2022,Arkansas,SEC,South Carolina,SEC,44,30,False,2022-09-10T16:00:00.000Z,regular
401411106,2022,NC State,ACC,Charleston Southern,Big South,55,3,False,2022-09-10T16:30:00.000Z,regular
401416597,2022,Central Michigan,Mid-American,South Alabama,Sun Belt,24,38,False,2022-09-10T17:00:00.000Z,regular
401403982,2022,Utah,Pac-12,Southern Utah,Western Athletic,73,7,False,2022-09-10T17:30:00.000Z,regular
401415614,2022,Temple,American Athletic,Lafayette,Patriot,30,14,False,2022-09-10T18:00:00.000Z,regular
401416594,2022,Ball State,Mid-American,Western Michigan,Mid-American,30,37,False,2022-09-10T18:00:00.000Z,regular
401404125,2022,Notre Dame,FBS Independents,Marshall,Sun Belt,21,26,False,2022-09-10T18:30:00.000Z,regular
401403977,2022,Air Force,Mountain West,Colorado,Pac-12,41,10,False,2022-09-10T19:30:00.000Z,regular
401426545,2022,Charlotte,Conference USA,Maryland,Big Ten,21,56,False,2022-09-10T19:30:00.000Z,regular
401403984,2022,Wisconsin,Big Ten,Washington State,Pac-12,14,17,False,2022-09-10T19:30:00.000Z,regular
401411102,2022,Clemson,ACC,Furman,Southern,35,12,False,2022-09-10T19:30:00.000Z,regular
401415617,2022,Navy,American Athletic,Memphis,American Athletic,13,37,False,2022-09-10T19:30:00.000Z,regular
401415619,2022,Cincinnati,American Athletic,Kennesaw State,Atlantic Sun,63,10,False,2022-09-10T19:30:00.000Z,regular
401403878,2022,Texas A&M,SEC,App State,Sun Belt,14,17,False,2022-09-10T19:30:00.000Z,regular
401403877,2022,Pittsburgh,ACC,Tennessee,SEC,27,34,False,2022-09-10T19:30:00.000Z,regular
401426548,2022,Colorado State,Mountain West,Middle Tennessee,Conference USA,19,34,False,2022-09-10T20:00:00.000Z,regular
401403872,2022,Georgia,SEC,Samford,Southern,33,0,False,2022-09-10T20:00:00.000Z,regular
401405078,2022,Michigan State,Big Ten,Akron,Mid-American,52,0,False,2022-09-10T20:00:00.000Z,regular
401403983,2022,Washington,Pac-12,Portland State,Big Sky,52,6,False,2022-09-10T20:00:00.000Z,regular
401420788,2022,James Madison,Sun Belt,Norfolk State,MEAC,63,7,False,2022-09-10T20:00:00.000Z,regular
401415177,2022,Wyoming,Mountain West,Northern Colorado,Big Sky,33,10,False,2022-09-10T20:00:00.000Z,regular
401405070,2022,Illinois,Big Ten,Virginia,ACC,24,3,False,2022-09-10T20:00:00.000Z,regular
401404064,2022,Iowa,Big Ten,Iowa State,Big 12,7,10,False,2022-09-10T20:00:00.000Z,regular
401404063,2022,Texas Tech,Big 12,Houston,American Athletic,33,30,False,2022-09-10T20:00:00.000Z,regular
401403976,2022,California,Pac-12,UNLV,Mountain West,20,14,False,2022-09-10T20:00:00.000Z,regular
401405074,2022,Purdue,Big Ten,Indiana State,MVFC,56,0,False,2022-09-10T20:00:00.000Z,regular
401416595,2022,Bowling Green,Mid-American,Eastern Kentucky,Atlantic Sun,57,59,False,2022-09-10T20:00:00.000Z,regular
401405081,2022,Rutgers,Big Ten,Wagner,NEC,66,7,False,2022-09-10T20:00:00.000Z,regular
401403981,2022,UCLA,Pac-12,Alabama State,SWAC,45,7,False,2022-09-10T21:00:00.000Z,regular
401415216,2022,Nevada,Mountain West,Incarnate Word,Southland,41,55,False,2022-09-10T21:30:00.000Z,regular
401416599,2022,Miami (OH),Mid-American,Robert Morris,Big South,31,14,False,2022-09-10T22:00:00.000Z,regular
401426546,2022,Florida Atlantic,Conference USA,SE Louisiana,Southland,42,9,False,2022-09-10T22:00:00.000Z,regular
401426332,2022,Coastal Carolina,Sun Belt,Gardner-Webb,Big South,31,27,False,2022-09-10T22:00:00.000Z,regular
401415024,2022,East Carolina,American Athletic,Old Dominion,Sun Belt,39,21,False,2022-09-10T22:00:00.000Z,regular
401404065,2022,West Virginia,Big 12,Kansas,Big 12,42,55,False,2022-09-10T22:00:00.000Z,regular
401426551,2022,Liberty,FBS Independents,UAB,Conference USA,21,14,False,2022-09-10T22:00:00.000Z,regular
401416596,2022,Buffalo,Mid-American,Holy Cross,Patriot,31,37,False,2022-09-10T22:00:00.000Z,regular
401416598,2022,Louisiana,Sun Belt,Eastern Michigan,Mid-American,49,21,False,2022-09-10T23:00:00.000Z,regular
401414779,2022,Toledo,Mid-American,Massachusetts,FBS Independents,55,10,False,2022-09-10T23:00:00.000Z,regular
401411104,2022,Georgia Tech,ACC,Western Carolina,Southern,35,17,False,2022-09-10T23:00:00.000Z,regular
401404148,2022,UConn,FBS Independents,Syracuse,ACC,14,48,False,2022-09-10T23:00:00.000Z,regular
401403871,2022,Florida,SEC,Kentucky,SEC,16,26,False,2022-09-10T23:00:00.000Z,regular
401404066,2022,Oklahoma,Big 12,Kent State,Mid-American,33,3,False,2022-09-10T23:00:00.000Z,regular
401426547,2022,Louisiana Tech,Conference USA,Stephen F. Austin,Western Athletic,52,17,False,2022-09-10T23:00:00.000Z,regular
401423439,2022,Troy,Sun Belt,Alabama A&M,SWAC,38,17,False,2022-09-10T23:00:00.000Z,regular
401415615,2022,Tulane,American Athletic,Alcorn State,SWAC,52,0,False,2022-09-10T23:00:00.000Z,regular
401415620,2022,Tulsa,American Athletic,Northern Illinois,Mid-American,38,35,False,2022-09-10T23:00:00.000Z,regular
401403874,2022,Ole Miss,SEC,Central Arkansas,Atlantic Sun,59,3,False,2022-09-10T23:00:00.000Z,regular
401426544,2022,Texas State,Sun Belt,Florida International,Conference USA,41,12,False,2022-09-10T23:00:00.000Z,regular
401415618,2022,South Florida,American Athletic,Howard,MEAC,42,20,False,2022-09-10T23:00:00.000Z,regular
401415616,2022,SMU,American Athletic,Lamar,Southland,45,16,False,2022-09-10T23:00:00.000Z,regular
401415215,2022,Utah State,Mountain West,Weber State,Big Sky,7,35,False,2022-09-10T23:00:00.000Z,regular
401426550,2022,Rice,Conference USA,McNeese,Southland,52,10,False,2022-09-10T23:30:00.000Z,regular
401426549,2022,North Texas,Conference USA,Texas Southern,SWAC,59,27,False,2022-09-10T23:30:00.000Z,regular
401405072,2022,Nebraska,Big Ten,Georgia Southern,Sun Belt,42,45,False,2022-09-10T23:30:00.000Z,regular
401403980,2022,Stanford,Pac-12,USC,Pac-12,28,41,False,2022-09-10T23:30:00.000Z,regular
401403873,2022,LSU,SEC,Southern,SWAC,65,17,False,2022-09-10T23:30:00.000Z,regular
401403870,2022,Auburn,SEC,San José State,Mountain West,24,16,False,2022-09-10T23:30:00.000Z,regular
401403975,2022,Oklahoma State,Big 12,Arizona State,Pac-12,34,17,False,2022-09-10T23:30:00.000Z,regular
401405077,2022,Michigan,Big Ten,Hawai'i,Mountain West,56,10,False,2022-09-11T00:00:00.000Z,regular
401405075,2022,Indiana,Big Ten,Idaho,Big Sky,35,22,False,2022-09-11T00:00:00.000Z,regular
401404067,2022,TCU,Big 12,Tarleton State,Western Athletic,59,17,False,2022-09-11T00:00:00.000Z,regular
401421117,2022,UL Monroe,Sun Belt,Nicholls,Southland,35,7,False,2022-09-11T00:00:00.000Z,regular
401411108,2022,Virginia Tech,ACC,Boston College,ACC,27,10,False,2022-09-11T00:00:00.000Z,regular
401413257,2022,San Diego State,Mountain West,Idaho State,Big Sky,38,7,False,2022-09-11T00:00:00.000Z,regular
401403978,2022,Oregon,Pac-12,Eastern Washington,Big Sky,70,14,False,2022-09-11T00:30:00.000Z,regular
401426552,2022,UTEP,Conference USA,New Mexico State,FBS Independents,20,13,False,2022-09-11T01:00:00.000Z,regular
401404062,2022,BYU,FBS Independents,Baylor,Big 12,26,20,False,2022-09-11T02:15:00.000Z,regular
401403979,2022,Fresno State,Mountain West,Oregon State,Pac-12,32,35,False,2022-09-11T02:30:00.000Z,regular
401403875,2022,Arizona,Pac-12,Mississippi State,SEC,17,39,False,2022-09-11T03:00:00.000Z,regular
401411109,2022,Louisville,ACC,Florida State,ACC,31,35,False,2022-09-16T23:30:00.000Z,regular
401415217,2022,Wyoming,Mountain West,Air Force,Mountain West,17,14,False,2022-09-17T00:00:00.000Z,regular
401411114,2022,Virginia Tech,ACC,Wofford,Southern,27,7,False,2022-09-17T15:00:00.000Z,regular
401416603,2022,Kent State,Mid-American,Long Island University,NEC,63,10,False,2022-09-17T16:00:00.000Z,regular
401415623,2022,Miami (OH),Mid-American,Cincinnati,American Athletic,17,38,True,2022-09-17T16:00:00.000Z,regular
401405084,2022,Syracuse,ACC,Purdue,Big Ten,32,29,False,2022-09-17T16:00:00.000Z,regular
401403884,2022,Kentucky,SEC,Youngstown State,MVFC,31,0,False,2022-09-17T16:00:00.000Z,regular
401403887,2022,Missouri,SEC,Abilene Christian,Western Athletic,34,17,False,2022-09-17T16:00:00.000Z,regular
401403888,2022,South Carolina,SEC,Georgia,SEC,7,48,False,2022-09-17T16:00:00.000Z,regular
401426563,2022,Indiana,Big Ten,Western Kentucky,Conference USA,33,30,False,2022-09-17T16:00:00.000Z,regular
401404070,2022,Nebraska,Big Ten,Oklahoma,Big 12,14,49,False,2022-09-17T16:00:00.000Z,regular
401404071,2022,Baylor,Big 12,Texas State,Sun Belt,42,7,False,2022-09-17T16:00:00.000Z,regular
401404136,2022,Army,FBS Independents,Villanova,CAA,49,10,False,2022-09-17T16:00:00.000Z,regular
401404149,2022,Michigan,Big Ten,UConn,FBS Independents,59,0,False,2022-09-17T16:00:00.000Z,regular
401405083,2022,Northwestern,Big Ten,Southern Illinois,MVFC,24,31,False,2022-09-17T16:00:00.000Z,regular
401416601,2022,Coastal Carolina,Sun Belt,Buffalo,Mid-American,38,26,False,2022-09-17T17:00:00.000Z,regular
401416602,2022,Central Michigan,Mid-American,Bucknell,Patriot,41,0,False,2022-09-17T17:00:00.000Z,regular
401404073,2022,West Virginia,Big 12,Towson,CAA,65,7,False,2022-09-17T17:00:00.000Z,regular
401405089,2022,Temple,American Athletic,Rutgers,Big Ten,14,16,False,2022-09-17T18:00:00.000Z,regular
401404069,2022,Iowa State,Big 12,Ohio,Mid-American,43,10,False,2022-09-17T18:00:00.000Z,regular
401416600,2022,Ball State,Mid-American,Murray State,OVC,31,0,False,2022-09-17T18:00:00.000Z,regular
401403991,2022,UCLA,Pac-12,South Alabama,Sun Belt,32,31,False,2022-09-17T18:00:00.000Z,regular
401411113,2022,Virginia,ACC,Old Dominion,Sun Belt,16,14,False,2022-09-17T18:00:00.000Z,regular
401403987,2022,Notre Dame,FBS Independents,California,Pac-12,24,17,False,2022-09-17T18:30:00.000Z,regular
401404074,2022,Kansas State,Big 12,Tulane,American Athletic,10,17,False,2022-09-17T19:00:00.000Z,regular
401426558,2022,UNLV,Mountain West,North Texas,Conference USA,58,27,False,2022-09-17T19:00:00.000Z,regular
401403989,2022,Oregon,Pac-12,BYU,FBS Independents,41,20,False,2022-09-17T19:30:00.000Z,regular
401403882,2022,Auburn,SEC,Penn State,Big Ten,12,41,False,2022-09-17T19:30:00.000Z,regular
401426560,2022,UAB,Conference USA,Georgia Southern,Sun Belt,35,21,False,2022-09-17T19:30:00.000Z,regular
401403886,2022,Georgia Tech,ACC,Ole Miss,SEC,0,42,False,2022-09-17T19:30:00.000Z,regular
401403891,2022,Northern Illinois,Mid-American,Vanderbilt,SEC,28,38,False,2022-09-17T19:30:00.000Z,regular
401405085,2022,Wisconsin,Big Ten,New Mexico State,FBS Independents,66,7,False,2022-09-17T19:30:00.000Z,regular
401426333,2022,App State,Sun Belt,Troy,Sun Belt,32,28,False,2022-09-17T19:30:00.000Z,regular
401414780,2022,Massachusetts,FBS Independents,Stony Brook,CAA,20,3,False,2022-09-17T19:30:00.000Z,regular
401403988,2022,Minnesota,Big Ten,Colorado,Pac-12,49,7,False,2022-09-17T19:30:00.000Z,regular
401415218,2022,Boise State,Mountain West,UT Martin,OVC,30,7,False,2022-09-17T20:00:00.000Z,regular
401404068,2022,Houston,American Athletic,Kansas,Big 12,30,48,False,2022-09-17T20:00:00.000Z,regular
401403880,2022,Alabama,SEC,UL Monroe,Sun Belt,63,7,False,2022-09-17T20:00:00.000Z,regular
401415029,2022,Bowling Green,Mid-American,Marshall,Sun Belt,34,31,False,2022-09-17T21:00:00.000Z,regular
401404159,2022,Wake Forest,ACC,Liberty,FBS Independents,37,36,False,2022-09-17T21:00:00.000Z,regular
401403995,2022,Washington State,Pac-12,Colorado State,Mountain West,38,7,False,2022-09-17T21:00:00.000Z,regular
401415621,2022,East Carolina,American Athletic,Campbell,Big South,49,10,False,2022-09-17T22:00:00.000Z,regular
401411112,2022,Duke,ACC,North Carolina A&T,Big South,49,20,False,2022-09-17T22:00:00.000Z,regular
401403885,2022,LSU,SEC,Mississippi State,SEC,31,16,False,2022-09-17T22:00:00.000Z,regular
401405088,2022,Ohio State,Big Ten,Toledo,Mid-American,77,21,False,2022-09-17T23:00:00.000Z,regular
401426554,2022,Georgia State,Sun Belt,Charlotte,Conference USA,41,42,False,2022-09-17T23:00:00.000Z,regular
401415032,2022,Southern Miss,Sun Belt,Northwestern State,Southland,64,10,False,2022-09-17T23:00:00.000Z,regular
401404072,2022,NC State,ACC,Texas Tech,Big 12,27,14,False,2022-09-17T23:00:00.000Z,regular
401403881,2022,Arkansas,SEC,Missouri State,MVFC,38,27,False,2022-09-17T23:00:00.000Z,regular
